DateKey,Date,Day,DaySuffix,Weekday,WeekDayName,WeekDayName_Short,WeekDayName_FirstLetter,DOWInMonth,DayOfYear,WeekOfMonth,WeekOfYear,Month,MonthName,MonthName_Short,MonthName_FirstLetter,Quarter,QuarterName,Year,MMYYYY,MonthYear,IsWeekend
20030401,2003-04-01,1,st,3,Tuesday,TUE,T,1,91,1,14,4,April,APR,A,2,second,2003,42003,2003APR,0
20040125,2004-01-25,25,th,1,Sunday,SUN,S,25,25,5,5,1,January,JAN,J,1,First,2004,12004,2004JAN,1
20050111,2005-01-11,11,th,3,Tuesday,TUE,T,11,11,3,3,1,January,JAN,J,1,First,2005,12005,2005JAN,0
20070118,2007-01-18,18,th,5,Thursday,THU,T,18,18,3,3,1,January,JAN,J,1,First,2007,12007,2007JAN,0
20050710,2005-07-10,10,th,1,Sunday,SUN,S,10,191,3,29,7,July,JUL,J,3,third,2005,72005,2005JUL,1
20050127,2005-01-27,27,th,5,Thursday,THU,T,27,27,5,5,1,January,JAN,J,1,First,2005,12005,2005JAN,0
20060813,2006-08-13,13,th,1,Sunday,SUN,S,13,225,3,33,8,August,AUG,A,3,third,2006,82006,2006AUG,1
20051008,2005-10-08,8,th,7,Saturday,SAT,S,8,281,2,41,10,October,OCT,O,4,fourth,2005,102005,2005OCT,1
20061204,2006-12-04,4,th,2,Monday,MON,M,4,338,2,49,12,December,DEC,D,4,fourth,2006,122006,2006DEC,0
20070621,2007-06-21,21,st,5,Thursday,THU,T,21,172,4,25,6,June,JUN,J,2,second,2007,62007,2007JUN,0
20070830,2007-08-30,30,th,5,Thursday,THU,T,30,242,5,35,8,August,AUG,A,3,third,2007,82007,2007AUG,0
20121006,2012-10-06,6,th,7,Saturday,SAT,S,6,280,1,40,10,October,OCT,O,4,fourth,2012,102012,2012OCT,1
20080914,2008-09-14,14,th,1,Sunday,SUN,S,14,258,3,38,9,September,SEP,S,3,third,2008,92008,2008SEP,1
20110309,2011-03-09,9,th,4,Wednesday,WED,W,9,68,2,11,3,March,MAR,M,1,First,2011,32011,2011MAR,0
20090515,2009-05-15,15,th,6,Friday,FRI,F,15,135,3,20,5,May,MAY,M,2,second,2009,52009,2009MAY,0
20080810,2008-08-10,10,th,1,Sunday,SUN,S,10,223,3,33,8,August,AUG,A,3,third,2008,82008,2008AUG,1
20120606,2012-06-06,6,th,4,Wednesday,WED,W,6,158,2,23,6,June,JUN,J,2,second,2012,62012,2012JUN,0
20120703,2012-07-03,3,rd,3,Tuesday,TUE,T,3,185,1,27,7,July,JUL,J,3,third,2012,72012,2012JUL,0
20140102,2014-01-02,2,nd,5,Thursday,THU,T,2,2,1,1,1,January,JAN,J,1,First,2014,12014,2014JAN,0
20130126,2013-01-26,26,th,7,Saturday,SAT,S,26,26,4,4,1,January,JAN,J,1,First,2013,12013,2013JAN,1
20150924,2015-09-24,24,th,5,Thursday,THU,T,24,267,4,39,9,September,SEP,S,3,third,2015,92015,2015SEP,0
20130729,2013-07-29,29,th,2,Monday,MON,M,29,210,5,31,7,July,JUL,J,3,third,2013,72013,2013JUL,0
20150316,2015-03-16,16,th,2,Monday,MON,M,16,75,3,12,3,March,MAR,M,1,First,2015,32015,2015MAR,0
20180525,2018-05-25,25,th,6,Friday,FRI,F,25,145,4,21,5,May,MAY,M,2,second,2018,52018,2018MAY,0
20190330,2019-03-30,30,th,7,Saturday,SAT,S,30,89,5,13,3,March,MAR,M,1,First,2019,32019,2019MAR,1
20150806,2015-08-06,6,th,5,Thursday,THU,T,6,218,2,32,8,August,AUG,A,3,third,2015,82015,2015AUG,0
20161223,2016-12-23,23,rd,6,Friday,FRI,F,23,358,4,52,12,December,DEC,D,4,fourth,2016,122016,2016DEC,0
20190502,2019-05-02,2,nd,5,Thursday,THU,T,2,122,1,18,5,May,MAY,M,2,second,2019,52019,2019MAY,0
20170414,2017-04-14,14,th,6,Friday,FRI,F,14,104,3,15,4,April,APR,A,2,second,2017,42017,2017APR,0
20190804,2019-08-04,4,th,1,Sunday,SUN,S,4,216,2,32,8,August,AUG,A,3,third,2019,82019,2019AUG,1
20180106,2018-01-06,6,th,7,Saturday,SAT,S,6,6,1,1,1,January,JAN,J,1,First,2018,12018,2018JAN,1
20191128,2019-11-28,28,th,5,Thursday,THU,T,28,332,5,48,11,November,NOV,N,4,fourth,2019,112019,2019NOV,0
20200602,2020-06-02,2,nd,3,Tuesday,TUE,T,2,154,1,23,6,June,JUN,J,2,second,2020,62020,2020JUN,0
20200322,2020-03-22,22,nd,1,Sunday,SUN,S,22,82,4,13,3,March,MAR,M,1,First,2020,32020,2020MAR,1
20220324,2022-03-24,24,th,5,Thursday,THU,T,24,83,4,13,3,March,MAR,M,1,First,2022,32022,2022MAR,0
20200911,2020-09-11,11,th,6,Friday,FRI,F,11,255,2,37,9,September,SEP,S,3,third,2020,92020,2020SEP,0
20201123,2020-11-23,23,rd,2,Monday,MON,M,23,328,4,48,11,November,NOV,N,4,fourth,2020,112020,2020NOV,0
20211031,2021-10-31,31,st,1,Sunday,SUN,S,31,304,6,45,10,October,OCT,O,4,fourth,2021,102021,2021OCT,1
20230304,2023-03-04,4,th,7,Saturday,SAT,S,4,63,1,9,3,March,MAR,M,1,First,2023,32023,2023MAR,1
20031106,2003-11-06,6,th,5,Thursday,THU,T,6,310,2,45,11,November,NOV,N,4,fourth,2003,112003,2003NOV,0
20010917,2001-09-17,17,th,2,Monday,MON,M,17,260,4,38,9,September,SEP,S,3,third,2001,92001,2001SEP,0
20060613,2006-06-13,13,th,3,Tuesday,TUE,T,13,164,3,24,6,June,JUN,J,2,second,2006,62006,2006JUN,0
20221004,2022-10-04,4,th,3,Tuesday,TUE,T,4,277,2,41,10,October,OCT,O,4,fourth,2022,102022,2022OCT,0
20080224,2008-02-24,24,th,1,Sunday,SUN,S,24,55,5,9,2,February,FEB,F,1,First,2008,22008,2008FEB,1
20070924,2007-09-24,24,th,2,Monday,MON,M,24,267,5,39,9,September,SEP,S,3,third,2007,92007,2007SEP,0
20060910,2006-09-10,10,th,1,Sunday,SUN,S,10,253,3,37,9,September,SEP,S,3,third,2006,92006,2006SEP,1
20130220,2013-02-20,20,th,4,Wednesday,WED,W,20,51,4,8,2,February,FEB,F,1,First,2013,22013,2013FEB,0
20081016,2008-10-16,16,th,5,Thursday,THU,T,16,290,3,42,10,October,OCT,O,4,fourth,2008,102008,2008OCT,0
20120912,2012-09-12,12,th,4,Wednesday,WED,W,12,256,3,37,9,September,SEP,S,3,third,2012,92012,2012SEP,0
20150513,2015-05-13,13,th,4,Wednesday,WED,W,13,133,3,20,5,May,MAY,M,2,second,2015,52015,2015MAY,0
20180130,2018-01-30,30,th,3,Tuesday,TUE,T,30,30,5,5,1,January,JAN,J,1,First,2018,12018,2018JAN,0
20230722,2023-07-22,22,nd,7,Saturday,SAT,S,22,203,4,29,7,July,JUL,J,3,third,2023,72023,2023JUL,1
20240625,2024-06-25,25,th,3,Tuesday,TUE,T,25,177,5,26,6,June,JUN,J,2,second,2024,62024,2024JUN,0
20160628,2016-06-28,28,th,3,Tuesday,TUE,T,28,180,5,27,6,June,JUN,J,2,second,2016,62016,2016JUN,0
20180113,2018-01-13,13,th,7,Saturday,SAT,S,13,13,2,2,1,January,JAN,J,1,First,2018,12018,2018JAN,1
20001208,2000-12-08,8,th,6,Friday,FRI,F,8,343,2,50,12,December,DEC,D,4,fourth,2000,122000,2000DEC,0
20001025,2000-10-25,25,th,4,Wednesday,WED,W,25,299,4,44,10,October,OCT,O,4,fourth,2000,102000,2000OCT,0
20011124,2001-11-24,24,th,7,Saturday,SAT,S,24,328,4,47,11,November,NOV,N,4,fourth,2001,112001,2001NOV,1
20020414,2002-04-14,14,th,1,Sunday,SUN,S,14,104,3,16,4,April,APR,A,2,second,2002,42002,2002APR,1
20020830,2002-08-30,30,th,6,Friday,FRI,F,30,242,5,35,8,August,AUG,A,3,third,2002,82002,2002AUG,0
20020913,2002-09-13,13,th,6,Friday,FRI,F,13,256,2,37,9,September,SEP,S,3,third,2002,92002,2002SEP,0
20020829,2002-08-29,29,th,5,Thursday,THU,T,29,241,5,35,8,August,AUG,A,3,third,2002,82002,2002AUG,0
20060530,2006-05-30,30,th,3,Tuesday,TUE,T,30,150,5,22,5,May,MAY,M,2,second,2006,52006,2006MAY,0
20050223,2005-02-23,23,rd,4,Wednesday,WED,W,23,54,4,9,2,February,FEB,F,1,First,2005,22005,2005FEB,0
20040807,2004-08-07,7,th,7,Saturday,SAT,S,7,220,1,32,8,August,AUG,A,3,third,2004,82004,2004AUG,1
20070928,2007-09-28,28,th,6,Friday,FRI,F,28,271,5,39,9,September,SEP,S,3,third,2007,92007,2007SEP,0
20090202,2009-02-02,2,nd,2,Monday,MON,M,2,33,1,6,2,February,FEB,F,1,First,2009,22009,2009FEB,0
20051013,2005-10-13,13,th,5,Thursday,THU,T,13,286,3,42,10,October,OCT,O,4,fourth,2005,102005,2005OCT,0
20070426,2007-04-26,26,th,5,Thursday,THU,T,26,116,4,17,4,April,APR,A,2,second,2007,42007,2007APR,0
20080616,2008-06-16,16,th,2,Monday,MON,M,16,168,3,25,6,June,JUN,J,2,second,2008,62008,2008JUN,0
20081030,2008-10-30,30,th,5,Thursday,THU,T,30,304,5,44,10,October,OCT,O,4,fourth,2008,102008,2008OCT,0
20100212,2010-02-12,12,th,6,Friday,FRI,F,12,43,2,7,2,February,FEB,F,1,First,2010,22010,2010FEB,0
20081107,2008-11-07,7,th,6,Friday,FRI,F,7,312,2,45,11,November,NOV,N,4,fourth,2008,112008,2008NOV,0
20100317,2010-03-17,17,th,4,Wednesday,WED,W,17,76,3,12,3,March,MAR,M,1,First,2010,32010,2010MAR,0
20090928,2009-09-28,28,th,2,Monday,MON,M,28,271,5,40,9,September,SEP,S,3,third,2009,92009,2009SEP,0
20120225,2012-02-25,25,th,7,Saturday,SAT,S,25,56,4,8,2,February,FEB,F,1,First,2012,22012,2012FEB,1
20120410,2012-04-10,10,th,3,Tuesday,TUE,T,10,101,2,15,4,April,APR,A,2,second,2012,42012,2012APR,0
20130520,2013-05-20,20,th,2,Monday,MON,M,20,140,4,21,5,May,MAY,M,2,second,2013,52013,2013MAY,0
20130515,2013-05-15,15,th,4,Wednesday,WED,W,15,135,3,20,5,May,MAY,M,2,second,2013,52013,2013MAY,0
20111223,2011-12-23,23,rd,6,Friday,FRI,F,23,357,4,52,12,December,DEC,D,4,fourth,2011,122011,2011DEC,0
20110506,2011-05-06,6,th,6,Friday,FRI,F,6,126,1,19,5,May,MAY,M,2,second,2011,52011,2011MAY,0
20161008,2016-10-08,8,th,7,Saturday,SAT,S,8,282,2,41,10,October,OCT,O,4,fourth,2016,102016,2016OCT,1
20160210,2016-02-10,10,th,4,Wednesday,WED,W,10,41,2,7,2,February,FEB,F,1,First,2016,22016,2016FEB,0
20150727,2015-07-27,27,th,2,Monday,MON,M,27,208,5,31,7,July,JUL,J,3,third,2015,72015,2015JUL,0
20191227,2019-12-27,27,th,6,Friday,FRI,F,27,361,4,52,12,December,DEC,D,4,fourth,2019,122019,2019DEC,0
20190128,2019-01-28,28,th,2,Monday,MON,M,28,28,5,5,1,January,JAN,J,1,First,2019,12019,2019JAN,0
20190122,2019-01-22,22,nd,3,Tuesday,TUE,T,22,22,4,4,1,January,JAN,J,1,First,2019,12019,2019JAN,0
20170228,2017-02-28,28,th,3,Tuesday,TUE,T,28,59,5,9,2,February,FEB,F,1,First,2017,22017,2017FEB,0
20191121,2019-11-21,21,st,5,Thursday,THU,T,21,325,4,47,11,November,NOV,N,4,fourth,2019,112019,2019NOV,0
20200720,2020-07-20,20,th,2,Monday,MON,M,20,202,4,30,7,July,JUL,J,3,third,2020,72020,2020JUL,0
20210828,2021-08-28,28,th,7,Saturday,SAT,S,28,240,4,35,8,August,AUG,A,3,third,2021,82021,2021AUG,1
20170403,2017-04-03,3,rd,2,Monday,MON,M,3,93,2,14,4,April,APR,A,2,second,2017,42017,2017APR,0
20180507,2018-05-07,7,th,2,Monday,MON,M,7,127,2,19,5,May,MAY,M,2,second,2018,52018,2018MAY,0
20230114,2023-01-14,14,th,7,Saturday,SAT,S,14,14,2,2,1,January,JAN,J,1,First,2023,12023,2023JAN,1
20231008,2023-10-08,8,th,1,Sunday,SUN,S,8,281,2,41,10,October,OCT,O,4,fourth,2023,102023,2023OCT,1
20241013,2024-10-13,13,th,1,Sunday,SUN,S,13,287,3,42,10,October,OCT,O,4,fourth,2024,102024,2024OCT,1
20210129,2021-01-29,29,th,6,Friday,FRI,F,29,29,5,5,1,January,JAN,J,1,First,2021,12021,2021JAN,0
20250304,2025-03-04,4,th,3,Tuesday,TUE,T,4,63,2,10,3,March,MAR,M,1,First,2025,32025,2025MAR,0
20030531,2003-05-31,31,st,7,Saturday,SAT,S,31,151,5,22,5,May,MAY,M,2,second,2003,52003,2003MAY,1
20030612,2003-06-12,12,th,5,Thursday,THU,T,12,163,2,24,6,June,JUN,J,2,second,2003,62003,2003JUN,0
20020810,2002-08-10,10,th,7,Saturday,SAT,S,10,222,2,32,8,August,AUG,A,3,third,2002,82002,2002AUG,1
20031228,2003-12-28,28,th,1,Sunday,SUN,S,28,362,5,53,12,December,DEC,D,4,fourth,2003,122003,2003DEC,1
20010217,2001-02-17,17,th,7,Saturday,SAT,S,17,48,3,7,2,February,FEB,F,1,First,2001,22001,2001FEB,1
20100425,2010-04-25,25,th,1,Sunday,SUN,S,25,115,5,18,4,April,APR,A,2,second,2010,42010,2010APR,1
20071216,2007-12-16,16,th,1,Sunday,SUN,S,16,350,4,51,12,December,DEC,D,4,fourth,2007,122007,2007DEC,1
20091008,2009-10-08,8,th,5,Thursday,THU,T,8,281,2,41,10,October,OCT,O,4,fourth,2009,102009,2009OCT,0
20080409,2008-04-09,9,th,4,Wednesday,WED,W,9,100,2,15,4,April,APR,A,2,second,2008,42008,2008APR,0
20140721,2014-07-21,21,st,2,Monday,MON,M,21,202,4,30,7,July,JUL,J,3,third,2014,72014,2014JUL,0
20100315,2010-03-15,15,th,2,Monday,MON,M,15,74,3,12,3,March,MAR,M,1,First,2010,32010,2010MAR,0
20131216,2013-12-16,16,th,2,Monday,MON,M,16,350,3,51,12,December,DEC,D,4,fourth,2013,122013,2013DEC,0
20160127,2016-01-27,27,th,4,Wednesday,WED,W,27,27,5,5,1,January,JAN,J,1,First,2016,12016,2016JAN,0
20190928,2019-09-28,28,th,7,Saturday,SAT,S,28,271,4,39,9,September,SEP,S,3,third,2019,92019,2019SEP,1
20000203,2000-02-03,3,rd,5,Thursday,THU,T,3,34,1,6,2,February,FEB,F,1,First,2000,22000,2000FEB,0
20230704,2023-07-04,4,th,3,Tuesday,TUE,T,4,185,2,27,7,July,JUL,J,3,third,2023,72023,2023JUL,0
20240427,2024-04-27,27,th,7,Saturday,SAT,S,27,118,4,17,4,April,APR,A,2,second,2024,42024,2024APR,1
20000922,2000-09-22,22,nd,6,Friday,FRI,F,22,266,4,39,9,September,SEP,S,3,third,2000,92000,2000SEP,0
20000716,2000-07-16,16,th,1,Sunday,SUN,S,16,198,4,30,7,July,JUL,J,3,third,2000,72000,2000JUL,1
20010516,2001-05-16,16,th,4,Wednesday,WED,W,16,136,3,20,5,May,MAY,M,2,second,2001,52001,2001MAY,0
20020312,2002-03-12,12,th,3,Tuesday,TUE,T,12,71,3,11,3,March,MAR,M,1,First,2002,32002,2002MAR,0
20020628,2002-06-28,28,th,6,Friday,FRI,F,28,179,5,26,6,June,JUN,J,2,second,2002,62002,2002JUN,0
20030511,2003-05-11,11,th,1,Sunday,SUN,S,11,131,3,20,5,May,MAY,M,2,second,2003,52003,2003MAY,1
20021118,2002-11-18,18,th,2,Monday,MON,M,18,322,4,47,11,November,NOV,N,4,fourth,2002,112002,2002NOV,0
20030901,2003-09-01,1,st,2,Monday,MON,M,1,244,1,36,9,September,SEP,S,3,third,2003,92003,2003SEP,0
20050715,2005-07-15,15,th,6,Friday,FRI,F,15,196,3,29,7,July,JUL,J,3,third,2005,72005,2005JUL,0
20061230,2006-12-30,30,th,7,Saturday,SAT,S,30,364,5,52,12,December,DEC,D,4,fourth,2006,122006,2006DEC,1
20051002,2005-10-02,2,nd,1,Sunday,SUN,S,2,275,2,41,10,October,OCT,O,4,fourth,2005,102005,2005OCT,1
20061009,2006-10-09,9,th,2,Monday,MON,M,9,282,2,41,10,October,OCT,O,4,fourth,2006,102006,2006OCT,0
20080305,2008-03-05,5,th,4,Wednesday,WED,W,5,65,2,10,3,March,MAR,M,1,First,2008,32008,2008MAR,0
20090218,2009-02-18,18,th,4,Wednesday,WED,W,18,49,3,8,2,February,FEB,F,1,First,2009,22009,2009FEB,0
20080211,2008-02-11,11,th,2,Monday,MON,M,11,42,3,7,2,February,FEB,F,1,First,2008,22008,2008FEB,0
20070511,2007-05-11,11,th,6,Friday,FRI,F,11,131,2,19,5,May,MAY,M,2,second,2007,52007,2007MAY,0
20100729,2010-07-29,29,th,5,Thursday,THU,T,29,210,5,31,7,July,JUL,J,3,third,2010,72010,2010JUL,0
20080916,2008-09-16,16,th,3,Tuesday,TUE,T,16,260,3,38,9,September,SEP,S,3,third,2008,92008,2008SEP,0
20081205,2008-12-05,5,th,6,Friday,FRI,F,5,340,1,49,12,December,DEC,D,4,fourth,2008,122008,2008DEC,0
20090209,2009-02-09,9,th,2,Monday,MON,M,9,40,2,7,2,February,FEB,F,1,First,2009,22009,2009FEB,0
20110212,2011-02-12,12,th,7,Saturday,SAT,S,12,43,2,7,2,February,FEB,F,1,First,2011,22011,2011FEB,1
20151109,2015-11-09,9,th,2,Monday,MON,M,9,313,2,46,11,November,NOV,N,4,fourth,2015,112015,2015NOV,0
20110311,2011-03-11,11,th,6,Friday,FRI,F,11,70,2,11,3,March,MAR,M,1,First,2011,32011,2011MAR,0
20140107,2014-01-07,7,th,3,Tuesday,TUE,T,7,7,2,2,1,January,JAN,J,1,First,2014,12014,2014JAN,0
20120112,2012-01-12,12,th,5,Thursday,THU,T,12,12,2,2,1,January,JAN,J,1,First,2012,12012,2012JAN,0
20101116,2010-11-16,16,th,3,Tuesday,TUE,T,16,320,3,47,11,November,NOV,N,4,fourth,2010,112010,2010NOV,0
20150912,2015-09-12,12,th,7,Saturday,SAT,S,12,255,2,37,9,September,SEP,S,3,third,2015,92015,2015SEP,1
20140920,2014-09-20,20,th,7,Saturday,SAT,S,20,263,3,38,9,September,SEP,S,3,third,2014,92014,2014SEP,1
20161016,2016-10-16,16,th,1,Sunday,SUN,S,16,290,4,43,10,October,OCT,O,4,fourth,2016,102016,2016OCT,1
20150902,2015-09-02,2,nd,4,Wednesday,WED,W,2,245,1,36,9,September,SEP,S,3,third,2015,92015,2015SEP,0
20190422,2019-04-22,22,nd,2,Monday,MON,M,22,112,4,17,4,April,APR,A,2,second,2019,42019,2019APR,0
20170702,2017-07-02,2,nd,1,Sunday,SUN,S,2,183,2,27,7,July,JUL,J,3,third,2017,72017,2017JUL,1
20180107,2018-01-07,7,th,1,Sunday,SUN,S,7,7,2,2,1,January,JAN,J,1,First,2018,12018,2018JAN,1
20210930,2021-09-30,30,th,5,Thursday,THU,T,30,273,5,40,9,September,SEP,S,3,third,2021,92021,2021SEP,0
20220627,2022-06-27,27,th,2,Monday,MON,M,27,178,5,27,6,June,JUN,J,2,second,2022,62022,2022JUN,0
20180504,2018-05-04,4,th,6,Friday,FRI,F,4,124,1,18,5,May,MAY,M,2,second,2018,52018,2018MAY,0
20210630,2021-06-30,30,th,4,Wednesday,WED,W,30,181,5,27,6,June,JUN,J,2,second,2021,62021,2021JUN,0
20230320,2023-03-20,20,th,2,Monday,MON,M,20,79,4,12,3,March,MAR,M,1,First,2023,32023,2023MAR,0
20200105,2020-01-05,5,th,1,Sunday,SUN,S,5,5,2,2,1,January,JAN,J,1,First,2020,12020,2020JAN,1
20250103,2025-01-03,3,rd,6,Friday,FRI,F,3,3,1,1,1,January,JAN,J,1,First,2025,12025,2025JAN,0
20250324,2025-03-24,24,th,2,Monday,MON,M,24,83,5,13,3,March,MAR,M,1,First,2025,32025,2025MAR,0
20250129,2025-01-29,29,th,4,Wednesday,WED,W,29,29,5,5,1,January,JAN,J,1,First,2025,12025,2025JAN,0
20000415,2000-04-15,15,th,7,Saturday,SAT,S,15,106,3,16,4,April,APR,A,2,second,2000,42000,2000APR,1
20021004,2002-10-04,4,th,6,Friday,FRI,F,4,277,1,40,10,October,OCT,O,4,fourth,2002,102002,2002OCT,0
20020211,2002-02-11,11,th,2,Monday,MON,M,11,42,3,7,2,February,FEB,F,1,First,2002,22002,2002FEB,0
20230308,2023-03-08,8,th,4,Wednesday,WED,W,8,67,2,10,3,March,MAR,M,1,First,2023,32023,2023MAR,0
20050228,2005-02-28,28,th,2,Monday,MON,M,28,59,5,10,2,February,FEB,F,1,First,2005,22005,2005FEB,0
20060705,2006-07-05,5,th,4,Wednesday,WED,W,5,186,2,27,7,July,JUL,J,3,third,2006,72006,2006JUL,0
20060712,2006-07-12,12,th,4,Wednesday,WED,W,12,193,3,28,7,July,JUL,J,3,third,2006,72006,2006JUL,0
20040619,2004-06-19,19,th,7,Saturday,SAT,S,19,171,3,25,6,June,JUN,J,2,second,2004,62004,2004JUN,1
20091104,2009-11-04,4,th,4,Wednesday,WED,W,4,308,1,45,11,November,NOV,N,4,fourth,2009,112009,2009NOV,0
20110616,2011-06-16,16,th,5,Thursday,THU,T,16,167,3,25,6,June,JUN,J,2,second,2011,62011,2011JUN,0
20091016,2009-10-16,16,th,6,Friday,FRI,F,16,289,3,42,10,October,OCT,O,4,fourth,2009,102009,2009OCT,0
20160323,2016-03-23,23,rd,4,Wednesday,WED,W,23,83,4,13,3,March,MAR,M,1,First,2016,32016,2016MAR,0
20110703,2011-07-03,3,rd,1,Sunday,SUN,S,3,184,2,28,7,July,JUL,J,3,third,2011,72011,2011JUL,1
20151115,2015-11-15,15,th,1,Sunday,SUN,S,15,319,3,47,11,November,NOV,N,4,fourth,2015,112015,2015NOV,1
20180430,2018-04-30,30,th,2,Monday,MON,M,30,120,5,18,4,April,APR,A,2,second,2018,42018,2018APR,0
20201118,2020-11-18,18,th,4,Wednesday,WED,W,18,323,3,47,11,November,NOV,N,4,fourth,2020,112020,2020NOV,0
20191126,2019-11-26,26,th,3,Tuesday,TUE,T,26,330,5,48,11,November,NOV,N,4,fourth,2019,112019,2019NOV,0
20250215,2025-02-15,15,th,7,Saturday,SAT,S,15,46,3,7,2,February,FEB,F,1,First,2025,22025,2025FEB,1
20000705,2000-07-05,5,th,4,Wednesday,WED,W,5,187,2,28,7,July,JUL,J,3,third,2000,72000,2000JUL,0
20001102,2000-11-02,2,nd,5,Thursday,THU,T,2,307,1,45,11,November,NOV,N,4,fourth,2000,112000,2000NOV,0
20001230,2000-12-30,30,th,7,Saturday,SAT,S,30,365,5,53,12,December,DEC,D,4,fourth,2000,122000,2000DEC,1
20030728,2003-07-28,28,th,2,Monday,MON,M,28,209,5,31,7,July,JUL,J,3,third,2003,72003,2003JUL,0
20020222,2002-02-22,22,nd,6,Friday,FRI,F,22,53,4,8,2,February,FEB,F,1,First,2002,22002,2002FEB,0
20030507,2003-05-07,7,th,4,Wednesday,WED,W,7,127,2,19,5,May,MAY,M,2,second,2003,52003,2003MAY,0
20030218,2003-02-18,18,th,3,Tuesday,TUE,T,18,49,4,8,2,February,FEB,F,1,First,2003,22003,2003FEB,0
20031008,2003-10-08,8,th,4,Wednesday,WED,W,8,281,2,41,10,October,OCT,O,4,fourth,2003,102003,2003OCT,0
20041109,2004-11-09,9,th,3,Tuesday,TUE,T,9,314,2,46,11,November,NOV,N,4,fourth,2004,112004,2004NOV,0
20050530,2005-05-30,30,th,2,Monday,MON,M,30,150,5,23,5,May,MAY,M,2,second,2005,52005,2005MAY,0
20050520,2005-05-20,20,th,6,Friday,FRI,F,20,140,3,21,5,May,MAY,M,2,second,2005,52005,2005MAY,0
20050723,2005-07-23,23,rd,7,Saturday,SAT,S,23,204,4,30,7,July,JUL,J,3,third,2005,72005,2005JUL,1
20090530,2009-05-30,30,th,7,Saturday,SAT,S,30,150,5,22,5,May,MAY,M,2,second,2009,52009,2009MAY,1
20071101,2007-11-01,1,st,5,Thursday,THU,T,1,305,1,44,11,November,NOV,N,4,fourth,2007,112007,2007NOV,0
20070210,2007-02-10,10,th,7,Saturday,SAT,S,10,41,2,6,2,February,FEB,F,1,First,2007,22007,2007FEB,1
20101201,2010-12-01,1,st,4,Wednesday,WED,W,1,335,1,49,12,December,DEC,D,4,fourth,2010,122010,2010DEC,0
20110911,2011-09-11,11,th,1,Sunday,SUN,S,11,254,3,38,9,September,SEP,S,3,third,2011,92011,2011SEP,1
20070525,2007-05-25,25,th,6,Friday,FRI,F,25,145,4,21,5,May,MAY,M,2,second,2007,52007,2007MAY,0
20091215,2009-12-15,15,th,3,Tuesday,TUE,T,15,349,3,51,12,December,DEC,D,4,fourth,2009,122009,2009DEC,0
20110914,2011-09-14,14,th,4,Wednesday,WED,W,14,257,3,38,9,September,SEP,S,3,third,2011,92011,2011SEP,0
20110406,2011-04-06,6,th,4,Wednesday,WED,W,6,96,2,15,4,April,APR,A,2,second,2011,42011,2011APR,0
20130713,2013-07-13,13,th,7,Saturday,SAT,S,13,194,2,28,7,July,JUL,J,3,third,2013,72013,2013JUL,1
20110916,2011-09-16,16,th,6,Friday,FRI,F,16,259,3,38,9,September,SEP,S,3,third,2011,92011,2011SEP,0
20130604,2013-06-04,4,th,3,Tuesday,TUE,T,4,155,2,23,6,June,JUN,J,2,second,2013,62013,2013JUN,0
20120614,2012-06-14,14,th,5,Thursday,THU,T,14,166,3,24,6,June,JUN,J,2,second,2012,62012,2012JUN,0
20140518,2014-05-18,18,th,1,Sunday,SUN,S,18,138,4,21,5,May,MAY,M,2,second,2014,52014,2014MAY,1
20141204,2014-12-04,4,th,5,Thursday,THU,T,4,338,1,49,12,December,DEC,D,4,fourth,2014,122014,2014DEC,0
20150515,2015-05-15,15,th,6,Friday,FRI,F,15,135,3,20,5,May,MAY,M,2,second,2015,52015,2015MAY,0
20180105,2018-01-05,5,th,6,Friday,FRI,F,5,5,1,1,1,January,JAN,J,1,First,2018,12018,2018JAN,0
20140104,2014-01-04,4,th,7,Saturday,SAT,S,4,4,1,1,1,January,JAN,J,1,First,2014,12014,2014JAN,1
20130929,2013-09-29,29,th,1,Sunday,SUN,S,29,272,5,40,9,September,SEP,S,3,third,2013,92013,2013SEP,1
20200523,2020-05-23,23,rd,7,Saturday,SAT,S,23,144,4,21,5,May,MAY,M,2,second,2020,52020,2020MAY,1
20171116,2017-11-16,16,th,5,Thursday,THU,T,16,320,3,46,11,November,NOV,N,4,fourth,2017,112017,2017NOV,0
20170723,2017-07-23,23,rd,1,Sunday,SUN,S,23,204,5,30,7,July,JUL,J,3,third,2017,72017,2017JUL,1
20220325,2022-03-25,25,th,6,Friday,FRI,F,25,84,4,13,3,March,MAR,M,1,First,2022,32022,2022MAR,0
20220414,2022-04-14,14,th,5,Thursday,THU,T,14,104,3,16,4,April,APR,A,2,second,2022,42022,2022APR,0
20220411,2022-04-11,11,th,2,Monday,MON,M,11,101,3,16,4,April,APR,A,2,second,2022,42022,2022APR,0
20210807,2021-08-07,7,th,7,Saturday,SAT,S,7,219,1,32,8,August,AUG,A,3,third,2021,82021,2021AUG,1
20221106,2022-11-06,6,th,1,Sunday,SUN,S,6,310,2,46,11,November,NOV,N,4,fourth,2022,112022,2022NOV,1
20250410,2025-04-10,10,th,5,Thursday,THU,T,10,100,2,15,4,April,APR,A,2,second,2025,42025,2025APR,0
20211116,2021-11-16,16,th,3,Tuesday,TUE,T,16,320,3,47,11,November,NOV,N,4,fourth,2021,112021,2021NOV,0
